groom_giver,groom_reciever,constrained_duration,observation_name
85V,4F8,190,2016-05-27_4F8_CE_6
1E7,4I4,43,2016-05-30_4I4_CE_1
8A3,5I0,139,2016-06-01_5I0_CE_3
8A3,5I0,0,2016-06-01_5I0_CE_3
X91,2J5,220,2016-06-02_2J5_CE_6
7A8,3H4,21,2016-05-23_3H4_CE_4
3F4,0H8,37,2016-05-25_0H8_CE_4
3F4,0H8,0,2016-05-25_0H8_CE_4
4B2,9J5,62,2016-08-17_9J5_CE_1
4B2,9J5,0,2016-08-17_9J5_CE_1
7J0,9D7,471,2016-08-19_9D7_CE_6
7J0,9D7,0,2016-08-19_9D7_CE_6
2F0,69O,118,2016-06-02_69O_CE_3
2F0,69O,0,2016-06-02_69O_CE_3
0J1,4I8,23,2016-06-03_4I8_CE_3
5G2,25L,235,2016-06-07_25L_CE_6
5G2,25L,0,2016-06-07_25L_CE_6
60V,0B4,3,2016-06-08_0B4_CE_5
5F7,31V,182,2016-06-14_31V_CE_6
5F7,31V,0,2016-06-14_31V_CE_6
2J5,4I1,185,2016-06-14_4I1_CE_5
1E6,1E7,248,2016-06-15_1E7_CE_3
7A6,2C8,182,2016-06-15_2C8_CE_6
7A6,2C8,0,2016-06-15_2C8_CE_6
1E7,9J5,141,2016-06-15_9J5_CE_4
6C6,84E,172,2016-06-17_84E_CE_6
6C6,84E,0,2016-06-17_84E_CE_6
09Z,84E,181,2016-06-17_84E_CE_6
2F0,69O,56,2016-06-18_69O_CE_6
2F0,69O,0,2016-06-18_69O_CE_6
5G2,8A3,61,2016-06-18_8A3_CE_1
2G8,33V,263,2016-06-21_33V_CE_6
2G8,33V,0,2016-06-21_33V_CE_6
16Z,7F2,61,2016-06-21_7F2_CE_1
16Z,7F2,0,2016-06-21_7F2_CE_1
16Z,7F2,25,2016-06-21_7F2_CE_1
X91,3B1,70,2016-06-22_3B1_CE_6
X91,3B1,0,2016-06-22_3B1_CE_6
7C8,3J5,138,2016-06-22_3J5_CE_3
7C8,3J5,0,2016-06-22_3J5_CE_3
6C6,3H6,110,2016-06-27_3H6_CE_6
6C6,3H6,0,2016-06-27_3H6_CE_6
3H4,4I1,110,2016-06-29_4I1_CE_3
3H4,4I1,0,2016-06-29_4I1_CE_3
